SMILES,truth,predictions
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,"CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(OC3OC(C(=O)O)C(O)C(O)C3O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)CO,O=CCOP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1=O,CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O"
CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,"CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CC(O)CCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCC(O)c1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,O=Cc1c(Cl)nc(CCCCO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2cc(O)ccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccc(O)cc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C(=O)NCC(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,OCc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C=O)[nH]1"
Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,"Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,Nc1ccc(S(=O)(=O)Nc2cc(C(=O)O)on2)cc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,Nc1ccc(S(=O)(=O)Nc2cc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)on2)cc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C(=O)O)on2)cc1,Nc1ccc(S(=O)(=O)Nc2cc(COC3OC(C(=O)O)C(O)C(O)C3O)on2)cc1,Nc1ccc(S(=O)(=O)Nc2cc(C(=O)NCC(=O)O)on2)cc1,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,O=C(O)C1OC(Nc2ccc(S(=O)(=O)Nc3cc(CO)on3)cc2)C(O)C(O)C1O,Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1O,Nc1ccc(S(N)(=O)=O)cc1,O=c1cc(CO)o[nH]1"
O=P1(NCCCl)OCCC(O)N1CCCl,"O=CCCOP(=O)(NCCCl)NCCCl,NC(CCC(=O)NC(CSC1CCOP(=O)(NCCCl)N1CCCl)C(=O)NCC(=O)O)C(=O)O,O=C1CCOP(=O)(NCCCl)N1CCCl","O=P1(NCCCl)OCCC(O)N1CCCl,O=P(O)(NCCCl)OCCC(O)NCCCl,O=P1(O)OCCC(O)N1CCCl,O=P(O)(NCCCl)N(CCCl)C(O)CCO,NCCCl,O=P1(NCCCl)OCCC(O)N1CCO,O=P1(NCCO)OCCC(O)N1CCCl,OCCCl,O=P1(NCCCl)NC(O)CCO1,O=CCCOP(=O)(NCCCl)NCCCl,O=C(O)C1OC(OC2CCOP(=O)(NCCCl)N2CCCl)C(O)C(O)C1O,NP1(=O)OCCC(O)N1CCCl"
CCC1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,"CCC1(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(=O)NC(=O)NC1=O","CCC1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)NC1=O,CC(O)C1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,CCC(C(=O)O)(C(=O)NC(N)=O)c1ccc(O)cc1,O=C1NC(=O)C(CCO)(c2ccc(O)cc2)C(=O)N1,CCC1(c2ccc(OC)cc2)C(=O)NC(=O)NC1=O,CCC(C([NH])=O)(C(=O)NC(=O)O)c1ccc(O)cc1,CCC1(c2ccc(O)c(O)c2)C(=O)NC(=O)NC1=O,O=C(O)CC1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,CC(O)C1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(=O)NC(=O)NC1=O,CCC(C(=O)O)(C(=O)NC(N)=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1"
OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,"OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,O=C(O)c1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,O=C(O)C1OC(OCc2nnc3n2-c2ccc(Cl)cc2C(c2ccccc2)=NC3)C(O)C(O)C1O,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccc(O)cc1)=NC2,OCc1nnc2n1-c1cc(O)c(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,O=C(O)CNC(=O)c1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccc(O)cc1C(c1ccccc1)=NC2,[O-][N+]1=C(c2ccccc2)c2cc(Cl)ccc2-n2c(CO)nnc2C1,OCc1nnc2n1-c1c(O)cc(Cl)cc1C(c1ccccc1)=NC2,NCc1nnc(CO)n1-c1ccc(Cl)cc1C(=O)c1ccccc1"
CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2)cc1,"CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(C(O)O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2C(OC3OC(C(=O)O)C(O)C(O)C3O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccc(O)cc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(C(O)O)C(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(COC2OC(C(=O)O)C(O)C(O)C2O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(C(O)OC2OC(C(=O)O)C(O)C(O)C2O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2(O)c2ccccc2)cc1,COc1cc(C2C(=O)OC(O)C2c2ccc(S(C)(=O)=O)cc2)ccc1O,CS(=O)(=O)c1ccc(C2=COC(=O)C2c2ccccc2)cc1"
CS(=O)(=O)c1ccc([C@H](CO)[C@H](C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2COC(=O)C2c2ccccc2)cc1,"CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(C(=O)O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2COC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(COC2OC(C(=O)O)C(O)C(O)C2O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccc(O)cc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)NCC(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(C(=O)O)C(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(O)(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)Cc2ccccc2)cc1,COc1cc(C(C(=O)O)C(CO)c2ccc(S(C)(=O)=O)cc2)ccc1O"
NC1(c2ccccc2Cl)CCCCC1=O,"NC1(c2ccccc2Cl)CC(O)CCC1=O,NC1(c2ccccc2Cl)CCC(O)CC1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O","NC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CCCCC1O,CC(=O)NC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CCC(O)CC1=O,NC1(c2ccccc2Cl)CC(O)CCC1=O,NC1(c2ccc(O)cc2Cl)CCCCC1=O,CC(=O)NC1(c2ccccc2Cl)CCCCC1O,NC1(c2ccccc2Cl)CCCC(O)C1=O,NC1(c2ccccc2Cl)CCCCC1OC1OC(C(=O)O)C(O)C(O)C1O,NC1(c2ccccc2Cl)C(=O)CCCC1O,NC1(c2cccc(O)c2Cl)CCCCC1=O,NC1(c2cc(O)ccc2Cl)CCCCC1=O"
CNC1(c2ccccc2Cl)CCCC(O)C1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O,"CNC1(c2ccccc2Cl)CCCC(O)C1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O,CNC1(c2ccccc2Cl)CCCC(O)C1O,CNC1(c2ccccc2Cl)CC(O)CC(O)C1=O,CNC1(c2ccccc2Cl)CCCC(OC2OC(C(=O)O)C(O)C(O)C2O)C1=O,CNC1(c2ccccc2Cl)CCCC(=O)C1=O,CC(=O)NC1(c2ccccc2Cl)CCCC(O)C1=O,CNC1(c2ccc(O)cc2Cl)CCCC(O)C1=O,NC1(c2ccccc2Cl)CCCC(OC2OC(C(=O)O)C(O)C(O)C2O)C1=O,CNC1(c2ccccc2Cl)CCCC(OC2OC(C(=O)O)C(O)C(O)C2O)C1O,CNC1(c2ccccc2Cl)CCCC(O)C1OC1OC(C(=O)O)C(O)C(O)C1O,CNC1(c2ccccc2Cl)C(=O)C(O)CCC1O"
NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,NS(=O)(=O)c1ccc(Cl)cc1,"NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,NC(=O)O,[NH]S(=O)(=O)c1ccc(Cl)cc1,O=C(NC1OC(C(=O)O)C(O)C(O)C1O)NS(=O)(=O)c1ccc(Cl)cc1,O=C(O)NC1OC(C(=O)O)C(O)C(O)C1O"
C[C@@]12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,"CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(OC5OC(C(=O)O)C(O)C(O)C5O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(OS(=O)(=O)O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)c(O)c4CCC3C1CCC2O,CC12CCC3c4ccc(O)c(OC5OC(C(=O)O)C(O)C(O)C5O)c4CCC3C1CCC2O,CC12CCC3c4ccc(O)c(O)c4C(O)CC3C1CCC2=O,CC12CCC3c4cc(O)c(O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4c(O)cc(O)c(O)c4CCC3C1CCC2=O,COc1ccc2c(c1O)CCC1C2CCC2(C)C(=O)CCC12"
N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,"N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OS(=O)(=O)O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C(N)=O)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C(N)=O)cc2)cc1,N#Cc1ccc(C(OS(=O)(=O)O)c2ccc(C(N)=O)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C(=O)NC3OC(C(=O)O)C(O)C(O)C3O)cc2)cc1"
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(=O)(=O)O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4C(O)CC3C1CCC2OS(=O)(=O)O,CC12CCC3c4cc(O)c(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12C(O)CC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CC(O)C2OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O,CC12CCC3c4cc(OC5OC(C(=O)O)C(O)C(O)C5O)c(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2OS(=O)(=O)O,COc1ccc2c(c1)CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12"
CN1C(C(O)=Nc2ncc(CO)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(C(=O)O)s2)=C(O)c2ccccc2S1(=O)=O,"CN1C(C(O)=Nc2ncc(CO)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(C(=O)O)s2)=C(O)c2ccccc2S1(=O)=O,O=S1(=O)NC(C(O)=Nc2ncc(CO)s2)=C(O)c2ccccc21,CN1C(C(O)=Nc2ncc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(CO)s2)C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(COC3OC(C(=O)O)C(O)C(O)C3O)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(CO)s2)=C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2S1(=O)=O,CN1C(C(=Nc2ncc(CO)s2)OC2OC(C(=O)O)C(O)C(O)C2O)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(CO)s2)=C(O)c2ccc(O)cc2S1(=O)=O,CN1C(C(O)=Nc2ncc(C(=O)O)s2)=C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2S1(=O)=O,CN1C(C(=Nc2ncc(C(=O)O)s2)OC2OC(C(=O)O)C(O)C(O)C2O)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(C(=O)NCC(=O)O)s2)=C(O)c2ccccc2S1(=O)=O"
C[C@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@H]3[C@@H]1CC[C@@H]2O,COc1c(O)ccc2c1CCC1C2CCC2(C)C(O)CCC12,"CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)c(O)c4CCC3C1CCC2O,CC12CCC3c4ccc(O)c(OC5OC(C(=O)O)C(O)C(O)C5O)c4CCC3C1CCC2O,CC12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2O,CC12CCC3c4ccc(O)c(OS(=O)(=O)O)c4CCC3C1CCC2O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O,CC12CCC3c4ccc(O)c(O)c4C(O)CC3C1CCC2O,CC12CCC3c4cc(O)c(O)c(O)c4CCC3C1CCC2O,CC12CCC3c4c(O)cc(O)c(O)c4CCC3C1CCC2O,COc1ccc2c(c1O)CCC1C2CCC2(C)C(O)CCC12,COc1c(O)ccc2c1CCC1C2CCC2(C)C(O)CCC12"
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2OC2OC(C(=O)O)C(O)C(O)C2O)cc1,"CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,CS(=O)(=O)c1ccc(C(CO)=C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(=C(C(=O)O)c2ccccc2)C(O)O)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2OC2OC(C(=O)O)C(O)C(O)C2O)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccc(O)cc3)C(=O)OC2O)cc1,CS(=O)(=O)c1ccc(C(CO)=C(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(=C(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)C(O)O)cc1,CS(=O)(=O)c1ccc(C(COC2OC(C(=O)O)C(O)C(O)C2O)=C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(=C(C(=O)O)c2ccccc2)C(O)OC2OC(C(=O)O)C(O)C(O)C2O)cc1,COc1cc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(O)OC2=O)ccc1O,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2OS(=O)(=O)O)cc1"
Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,O=C(O)C1OC(Oc2cnc3c(c2)CCc2cc(Cl)ccc2C3=C2CCNCC2)C(O)C(O)C1O,"Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,O=C(O)C1OC(Oc2cnc3c(c2)CCc2cc(Cl)ccc2C3=C2CCNCC2)C(O)C(O)C1O,O=S(=O)(O)Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,Oc1cnc2c(c1)CC(O)c1cc(Cl)ccc1C2=C1CCNCC1,Oc1cnc2c(c1)C(O)Cc1cc(Cl)ccc1C2=C1CCNCC1,Oc1cc2c(nc1O)C(=C1CCNCC1)c1ccc(Cl)cc1CC2,Oc1cnc2c(c1)CCc1cc(Cl)c(O)cc1C2=C1CCNCC1,COc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,O=C1CC(=C2c3ccc(Cl)cc3CCc3cc(O)cnc32)CCN1,Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNC(O)C1,Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1O,Oc1cnc2c(c1)C=Cc1cc(Cl)ccc1C2=C1CCNCC1"
CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,"CC(Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(NC=O)c1","CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(N)c1,CC(Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1cc(NC=O)c(O)cc1O,CC(=O)Nc1cc(C(O)CNC(C)Cc2ccc(O)cc2)ccc1O,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OS(=O)(=O)O)c(NC=O)c1,CC(Cc1ccc(OS(=O)(=O)O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(=O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(N)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(N)c1,CC(Cc1ccc(O)cc1)NCC(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc(O)c(NC=O)c1"
N=C(N)NC(=O)Cc1c(Cl)ccc(O)c1Cl,"N=C(N)NC(=O)Cc1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(OS(=O)(=O)[O-])c1Cl","N=C(N)NC(=O)Cc1c(Cl)ccc(O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(OS(=O)(=O)O)c1Cl,O=C(O)Cc1c(Cl)ccc(O)c1Cl,N=C(N)N,N=C(N)NC(=O)C(O)c1c(Cl)ccc(O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)cc(O)c(O)c1Cl,COc1ccc(Cl)c(CC(=O)NC(=N)N)c1Cl,O=C(O)Cc1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl,N=C(N)NC(=O)C(O)c1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)c(O)cc(O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)cc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1Cl"
N#Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,"N#Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(=O)c2ccc(C(N)=O)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OS(=O)(=O)O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(=O)c2ccc(C(=O)NC3OC(C(=O)O)C(O)C(O)C3O)cc2)cc1"
O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)(=O)c5ccccc54)CC3)c(Cl)cc2N1,"O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=S1N=C(N2CCNCC2)c2ccccc21,O=C1Cc2cc(CCO)c(Cl)cc2N1,Nc1cc(Cl)c(CCN2CCN(C3=NS(=O)c4ccccc43)CC2)cc1CC(=O)O,O=C1Cc2cc(C(O)CN3CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=C1Nc2cc(Cl)c(CCN3CCN(C4=NS(=O)c5ccccc54)CC3)cc2C1O,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5cc(O)ccc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CC[N+]3([O-])CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)C(=O)C3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3=O)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3O)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)C(O)C3)c(Cl)cc2N1"
c1ccc2c(N3CCNCC3)nsc2c1,O=S1N=C(N2CCNCC2)c2ccccc21,"c1ccc2c(N3CCNCC3)nsc2c1,Oc1ccc2c(N3CCNCC3)nsc2c1,O=C1CN(c2nsc3ccccc23)CCN1,O=C1CNCCN1c1nsc2ccccc12,OC1CN(c2nsc3ccccc23)CCN1,OC1CNCCN1c1nsc2ccccc12,NCCNc1nsc2ccccc12,CC(=O)N1CCN(c2nsc3ccccc23)CC1,C1CNCCN1,O=c1[nH]sc2ccccc12,O=S1N=C(N2CCNCC2)c2ccccc21,O=C(O)C1OC(N2CCN(c3nsc4ccccc34)CC2)C(O)C(O)C1O"
