SMILES,truth,predictions
CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,"CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12","CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN)c12,CNCc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)[nH]c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12"
CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12","CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)[nH]c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12"
CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)[nH]c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,"CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12,CN(C)Cc1c(OS(=O)(=O)[O-])c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)[nH]c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(C[N+](C)(C)[O-])c12"
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(=O)NC1=O,"Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1cccc(CO)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N(CCC=O)C(N)=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(OC2OC(C(=O)O)C(O)C(O)C2O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O)OC1OC(C(=O)O)C(O)C(O)C1O"
NC(CCCCCNOC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)C(=O)O,O=C(O)CCCCC1SCC2NC(=O)NC21,"NC(CCCCCNOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)O,NC(CCCCCNOC(=O)CCCCC1C2NC(=O)NC2CS1=O)C(=O)O,NC(CCCCCNOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,CC(=O)NC(CCCCCNOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)O,O=C1NC2CSC(CCCCC(=O)ONCCCCCC(=O)C(=O)O)C2N1"
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(N)=O)cc21,"NC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)O)cc21","Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(N)=O)cc21,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)O)cc21,NC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,Cn1c(=O)[nH]c2c(F)c(Nc3ccc(Br)cc3Cl)c(C(N)=O)cc21,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)cc21"
O=C(NOCCO)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,"O=C(O)CONC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,NC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl","O=C(NOCCO)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,O=C(O)CONC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,NOCCO,O=C(O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,O=C(NOCCO)c1cc2[nH]c(=O)[nH]c2c(F)c1Nc1ccc(Br)cc1Cl"
N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,N=C(N)Nc1ccc(C(=O)O)cc1,"N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,O=C(O)Cc1ccc(O)cc1,N=C(N)Nc1ccc(C(=O)O)cc1,N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)cc2)cc1,N=C(N)Nc1ccc(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)cc1"
O=C1N[C@@H](Cc2ccc3[nH]cc(CCO)c3c2)CO1,O=C(O)Cc1c[nH]c2ccc(CC3COC(=O)N3)cc12,"O=C1NC(Cc2ccc3[nH]cc(CCO)c3c2)CO1,O=C(O)Cc1c[nH]c2ccc(CC3COC(=O)N3)cc12,O=C1NC(Cc2ccc3[nH]cc(CCOC4OC(C(=O)O)C(O)C(O)C4O)c3c2)CO1,O=C1NC(Cc2ccc3[nH]cc(C(O)CO)c3c2)CO1,O=C1NC(C(O)c2ccc3[nH]cc(CCO)c3c2)CO1"
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](NC)[C@H]2O)[C@](C)(OCC=Cc2cnc3ccccc3c2)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@]12C,"CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C","CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(O)C(C)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,CCC(O)C1(C)OC(=O)NC1C(C)C(=O)C(C)CC(C)(OCC=Cc1cnc2ccccc2c1)C(OC1OC(C)CC(NC)C1O)C(C)C(=O)C(C)C(=O)O"
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OCC=Cc2cnc3ccccc3c2)C[C@@H](C)C(=O)[C@H](CO)[C@H]2NC(=O)O[C@]12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,"CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(O)C(CO)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,CCC(O)C1(C)OC(=O)NC1C(CO)C(=O)C(C)CC(C)(OCC=Cc1cnc2ccccc2c1)C(OC1OC(C)CC(N(C)C)C1O)C(C)C(=O)C(C)C(=O)O"
COc1ccc2c3c1O[C@H]1CC(=O)C=C[C@@]31CCN(C)C2,"COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,CN1CCC23C=CC(=O)CC2Oc2c(O)ccc(c23)C1","COc1ccc2c3c1OC1CC(=O)C=CC31CCN(C)C2,COc1ccc2c3c1OC1CC(=O)C=CC31CCNC2,CN1CCC23C=CC(=O)CC2Oc2c(O)ccc(c23)C1,COc1ccc2c3c1OC1CC(=O)C=CC31CC[N+](C)([O-])C2,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2"
CC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,CC(=O)OC(c1ccc([N+](=O)[O-])cc1)C(CO)NC(=O)C(Cl)Cl,"CC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CC(=O)OCC(=Cc1ccc([N+](=O)[O-])cc1)NC(=O)C(Cl)Cl,CC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(N)cc1,CC(=O)OCC(NC(=O)C(O)Cl)C(O)c1ccc([N+](=O)[O-])cc1"
CC(=O)O[C@H](c1ccc([N+](=O)[O-])cc1)[C@@H](CO)NC(=O)C(Cl)Cl,CC(=O)OCC(NC(=O)C(Cl)Cl)C(OC(C)=O)c1ccc([N+](=O)[O-])cc1,"CC(=O)OC(c1ccc([N+](=O)[O-])cc1)C(CO)NC(=O)C(Cl)Cl,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CC(=O)OC(c1ccc([N+](=O)[O-])cc1)C(NC(=O)C(Cl)Cl)C(=O)O,CC(=O)OC(c1ccc(N)cc1)C(CO)NC(=O)C(Cl)Cl,CC(=O)OC(c1ccc([N+](=O)[O-])cc1)C(CO)NC(=O)C(O)Cl"
O=C(CO)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,"O=C(CO)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(CO)NC(C(=O)O)C(O)c1ccc([N+](=O)[O-])cc1,O=C(CO)NC(=Cc1ccc([N+](=O)[O-])cc1)CO,Nc1ccc(C(O)C(CO)NC(=O)CO)cc1"
O=C(O)C(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,"O=C(O)CNC(=O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(NCO)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1","O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C1NC(C(O)c2ccc([N+](=O)[O-])cc2)COC1=O,O=C1NC(CO)C(c2ccc([N+](=O)[O-])cc2)OC1=O,O=C(O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)C(=O)NC(C(=O)O)C(O)c1ccc([N+](=O)[O-])cc1"
Nc1ccc([C@@H](O)[C@H](N)CO)cc1,CC(=O)Nc1ccc(C(O)C(N)CO)cc1,"Nc1ccc(C(O)C(N)CO)cc1,CC(=O)Nc1ccc(C(O)C(N)CO)cc1,Nc1ccc(C(O)C(N)C(=O)O)cc1,CC(=O)NC(CO)C(O)c1ccc(N)cc1,Nc1ccc(C(=O)C(N)CO)cc1"
N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,CC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,"NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,NC(C(=O)O)C(O)c1ccc([N+](=O)[O-])cc1,CC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,Nc1ccc(C(O)C(N)CO)cc1,NC(CO)C(=O)c1ccc([N+](=O)[O-])cc1"
CNCCCN1c2ccccc2CCc2ccccc21,CNCCCN1c2ccccc2CCc2cc(O)ccc21,"CNCCCN1c2ccccc2CCc2ccccc21,NCCCN1c2ccccc2CCc2ccccc21,CNCCCN1c2ccccc2CCc2cc(O)ccc21,c1ccc2c(c1)CCc1ccccc1N2,CNCCCO"
O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F,"O=c1[nH]n(-c2ccc(I)cc2F)c2c1ccc1cncn12,NC(=O)c1ccc2cncn2c1Nc1ccc(I)cc1F","O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F,O=C(O)CONC(=O)c1ccc2cncn2c1Nc1ccc(I)cc1F,NOCCO,O=C(O)c1ccc2cncn2c1Nc1ccc(I)cc1F,O=C(NOCCO)c1cc(O)c2cncn2c1Nc1ccc(I)cc1F"
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,Nc1nc(N)[n+](C2OC(C(=O)O)C(O)C(O)C2O)nc1-c1cccc(Cl)c1Cl,"Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,CC(=O)Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,CC(=O)Nc1nc(N)nnc1-c1cccc(Cl)c1Cl,Nc1nnc(-c2ccc(O)c(Cl)c2Cl)c(N)n1,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)[n+]1[O-]"
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,CC(C(=O)O)c1ccc(CC2CCCC2O)cc1,"CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,CC(C(=O)O)c1ccc(CC2CCCC2O)cc1,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc(CC2CCCC2=O)cc1,CC(C(=O)O)c1ccc(CC2CC(O)CC2=O)cc1,CC(O)(C(=O)O)c1ccc(CC2CCCC2=O)cc1"
Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,"Cc1cccc(CN2CCN(C(c3ccc(O)cc3)c3ccc(Cl)cc3)CC2)c1,OCc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1","Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,OCc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1,Cc1cccc(CO)c1,Cc1cc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)ccc1O"
CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,[NH-]c1c[n+](N2CCOCC2)no1,"CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,CCOC(=O)[N-]c1c[n+](NCCO)no1,CCOC(=O)[N-]c1c[n+](N(CCO)CCO)no1,O=C(O)[N-]c1c[n+](N2CCOCC2)no1,CCO"
CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,"CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCC(O)C2)cc1,CC(CO)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)(O)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CNC(=O)c1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,NCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2O)cc1","CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCC(O)C2)cc1,CC(C)(O)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CN,NCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1"
CC(C)(N)Cc1ccccc1,"CC(C)(Cc1ccccc1)NO,CC(C)(N)Cc1ccc(O)cc1","CC(C)(N)Cc1ccccc1,CC(=O)NC(C)(C)Cc1ccccc1,CC(C)(N)C(O)c1ccccc1,CC(C)(N)Cc1ccc(O)cc1,CC(N)(CO)Cc1ccccc1"
CNC[C@H](O)c1cccc(O)c1,O=C(O)C(O)c1cccc(O)c1,"CNCC(O)c1cccc(O)c1,NCC(O)c1cccc(O)c1,CNCC(O)c1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1,NCC(O)c1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1,CNCC(O)c1cccc(OS(=O)(=O)O)c1"
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,"CN1CCN(CCCN2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1,CN1CCN(CCCN2c3ccccc3S(=O)c3ccc(Cl)cc32)CC1,Clc1ccc2c(c1)N(CCCN1CCNCC1)c1ccccc1S2","CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CN1CCN(CCCN2c3ccccc3S(=O)c3ccc(Cl)cc32)CC1,Clc1ccc2c(c1)N(CCCN1CCNCC1)c1ccccc1S2,C[N+]1([O-])CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CN1CCN(CCCN2c3ccccc3Sc3cc(O)c(Cl)cc32)CC1"
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,"O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(OC3C(O)C(O)C(O)C(O)C3C(=O)O)cc2)sc2cc(OC3C(O)C(O)C(O)C(O)C3C(=O)O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc12","O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCO)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(OS(=O)(=O)O)ccc12"
COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccccc4c3CC2C(N)=O)cc1,"COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccccc4c3C=C2C(N)=O)cc1,NC(=O)C1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(O)cc1,COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccccc4c3CC2C(N)=O)cc1O","COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccccc4c3CC2C(N)=O)cc1,COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccccc4c3CC2C(=O)O)cc1,NC(=O)C1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(O)cc1,COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccc(O)cc4c3CC2C(N)=O)cc1,COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccccc4c3C(O)C2C(N)=O)cc1"
CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,"O=C(O)c1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,C[N+]([O-])=Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,NCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1","CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,NCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,CC(=O)NCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,O=S(=O)(c1cccnc1)n1cc(CO)cc1-c1ccccc1F,CNCc1cc(-c2ccc(O)cc2F)n(S(=O)(=O)c2cccnc2)c1"
Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)/C=C/c3ccc(O)cc3)cc2)cc1,"O=C(C=Cc1ccc(O)cc1)c1ccc(NS(=O)(=O)c2ccc(CO)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)C=Cc3ccc(O)c(O)c3)cc2)cc1","Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)C=Cc3ccc(O)cc3)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)C=Cc3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)CCc3ccc(O)cc3)cc2)cc1,O=C(C=Cc1ccc(O)cc1)c1ccc(NS(=O)(=O)c2ccc(CO)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)C=Cc3ccc(OS(=O)(=O)O)cc3)cc2)cc1"
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,"O=C(O)C1OC(OC2N=C(c3ccccc3)c3cc(Cl)ccc3N=C2O)C(O)C(O)C1O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O","CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,CN1C(=O)C(OC2OC(C(=O)O)C(O)C(O)C2O)N=C(c2ccccc2)c2cc(Cl)ccc21,CNc1ccc(Cl)cc1C(=NC(O)C(=O)O)c1ccccc1,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)c(O)cc21"
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,"COc1cc2nc(N3CCNCC3)nc(N)c2cc1OC,COc1cc2c(N)nc(N3CCN(C(=O)C4CCCO4)CC3)nc2cc1O,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1O","COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1O,COc1cc2c(N)nc(N3CCN(C(=O)C4CCCO4)CC3)nc2cc1O,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(NC(C)=O)c2cc1OC,COc1cc2nc(N3CCN(C(=O)C4CC(O)CO4)CC3)nc(N)c2cc1OC"
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,"CC1(C)OC2C(O)C(O)COC2(COS(N)(=O)=O)O1,CC1(C)OC2COC(O)(COS(N)(=O)=O)C(O)C2O1,CC1(C)OC2C3OC(C)(CO)OC3COC2(COS(N)(=O)=O)O1","CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,CC(C)(O)OC1C2OC(C)(C)OC2COC1(O)COS(N)(=O)=O,CC(=O)NS(=O)(=O)OCC12OCC3OC(C)(C)OC3C1OC(C)(C)O2,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(CO)OC3C2O1,CC1(C)OC2C3OC(C)(CO)OC3COC2(COS(N)(=O)=O)O1"
CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1,O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,"CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(COc1cccc(C(F)(F)F)c1)OC1OC(C(=O)O)C(O)C(O)C1O,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(=O)COc1cccc(C(F)(F)F)c1,CC(C)OC(=O)CCCC=CCC1C(O)CC(OC2OC(C(=O)O)C(O)C(O)C2O)C1C=CC(O)COc1cccc(C(F)(F)F)c1"
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,"CNCCC(Oc1ccccc1CO)c1ccccc1,CNCCC(Oc1ccc(O)cc1C)c1ccccc1,Cc1ccccc1OC(CCN)c1ccccc1","CNCCC(Oc1ccccc1C)c1ccccc1,Cc1ccccc1OC(CCN)c1ccccc1,CNCCC(Oc1ccccc1CO)c1ccccc1,CNCCC(O)c1ccccc1,Cc1ccccc1O"
