SMILES,truth,predictions
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,"CN(C)C(=O)CO,N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,CN(C)C(=O)COC(=O)Cc1ccc(O)cc1,N=C(N)Nc1ccc(C(=O)O)cc1,CNC(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,CN(C)C(=O)COC(=O)C(O)c1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(N)=NO)cc2)cc1"
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,"O=C(O)C1OC(OC2CN=C(c3ccccc3)c3cc(Cl)ccc3N2)C(O)C(O)C1O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O","O=C1CN=C(c2ccccc2O)c2cc(Cl)ccc2N1,O=C1CN=C(c2ccccc2)c2cc(Cl)c(O)cc2N1,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,O=C1CN=C(c2ccc(O)cc2)c2cc(Cl)ccc2N1,O=C1CN=C(c2ccccc2)c2cc(Cl)cc(O)c2N1,O=C1CN=C(c2ccccc2)c2c(ccc(Cl)c2O)N1"
Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,"Cn1nnc(-c2ccc(-c3ccc(NCC(=O)O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C=S(=O)([O-])[O-])OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C(=O)O)OC4=O)cc3F)cn2)n1,O=C1OC(CO)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1","Cn1nnc(-c2ccc(-c3ccc(N4CC(COC5OC(C(=O)O)C(O)C(O)C5O)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(CO)OC4=O)cc3F)c[n+]2C2OC(C(=O)O)C(O)C(O)C2O)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(COS(=O)(=O)O)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(CO)OC4=O)cc3F)c[n+]2[O-])n1,Cn1nnc(-c2ccc(-c3cc(O)c(N4CC(CO)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4C(=O)OC(CO)C4O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C=O)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(CO)OC4=O)c(O)c3F)cn2)n1,Cn1nnc(-c2ccc(-c3c(O)cc(N4CC(CO)OC4=O)cc3F)cn2)n1"
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,",CC1CC2C3CCC4=CC(O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C(O)=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=C(O)C(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C5OC5C4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1(O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC12C=CC(=O)C=C1CCC1C3CC(CO)C(O)(C(=O)COP(=O)(O)O)C3(C)CC(O)C12F,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(CO)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(CO)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)COP(=O)(O)O,CC1CC2C3CCC4=CC(O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O"
CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,"CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnnn2C2OC(C(=O)O)C(O)C(O)C2O)cc1,CCC(O)Cc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCC(O)c1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C=O)n1C(O)c1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1O,CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)c(O)c1,CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2c(O)cccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccc(O)cc2-c2nnn[nH]2)cc1,CC(O)CCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,O=Cc1c(Cl)nc(CCCCO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,C=CCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1"
Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,"CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,Nc1ccc(S(=O)(=O)Nc2cc(COC3OC(C(=O)O)C(O)C(O)C3O)on2)cc1,Nc1ccc(S(=O)(=O)N(c2cc(CO)on2)C2OC(C(=O)O)C(O)C(O)C2O)cc1,O=C(O)C1OC(Nc2ccc(S(=O)(=O)Nc3cc(CO)on3)cc2)C(O)C(O)C1O,Nc1ccc(S(=O)(=O)Nc2cc(COS(=O)(=O)O)on2)cc1,Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)c(O)c1,Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1O,Nc1ccc(S(=O)(=O)Nc2cc(C=O)on2)cc1,O=S(=O)(Nc1cc(CO)on1)c1ccc(NO)cc1"
O=P1(NCCCl)OCCC(O)N1CCCl,"O=CCCOP(=O)(NCCCl)NCCCl,NC(CCC(=O)NC(CSC1CCOP(=O)(NCCCl)N1CCCl)C(=O)NCC(=O)O)C(=O)O,O=C1CCOP(=O)(NCCCl)N1CCCl","O=C1CCOP(=O)(NCCCl)N1CCCl,NC(CCC(=O)NC(CSCCN1C(O)CCOP1(=O)NCCCl)C(=O)NCC(=O)O)C(=O)O,NC(CCC(=O)NC(CSCCNP1(=O)OCCC(O)N1CCCl)C(=O)NCC(=O)O)C(=O)O,NC(CCC(=O)NC(CSC1CCOP(=O)(NCCCl)N1CCCl)C(=O)NCC(=O)O)C(=O)O,O=P1(NCCCl)NC(O)CCO1,O=CCCl,NP1(=O)OCCC(O)N1CCCl,O=P1(NCCCl)OCCC(O)N1CC(O)Cl,O=P1(NCC(O)Cl)OCCC(O)N1CCCl"
CCC1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,"CCC1(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(=O)NC(=O)NC1=O","CCC(C(=O)O)(C(=O)NC(N)=O)c1ccc(O)cc1,CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OC)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(O)c(O)c2)C(=O)NC(=O)NC1=O,CC(O)C1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,O=C1NC(=O)C(CCO)(c2ccc(O)cc2)C(=O)N1,C=CC1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O"
OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,"O=C(O)C1OC(OCc2nnc3n2-c2ccc(Cl)cc2C(c2ccccc2)=NC3)C(O)C(O)C1O,O=S(=O)(O)OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1O)=NC2,OCc1nnc2n1-c1cc(O)c(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccc(O)cc1)=NC2,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,OCc1nnc2n1-c1c(O)cc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccc(Cl)c(O)c1C(c1ccccc1)=NC2,O=Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2"
CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2)cc1,"CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2O)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)c(O)c1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2O)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccc(O)cc2)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2(O)c2ccccc2)cc1"
CS(=O)(=O)c1ccc([C@H](CO)[C@H](C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2COC(=O)C2c2ccccc2)cc1,"CS(=O)(=O)c1ccc(C(CO)C(C(=O)NCC(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(COC2OC(C(=O)O)C(O)C(O)C2O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(COS(=O)(=O)O)C(C(=O)O)c2ccccc2)cc1,C[N+](C)(C)CC(CC(=O)[O-])OC(=O)C(c1ccccc1)C(CO)c1ccc(S(C)(=O)=O)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2O)cc1,CS(=O)(=O)c1ccc(C(O)(CO)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(O)(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2)c(O)c1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2O)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccc(O)cc2)cc1,CS(=O)(=O)c1ccc(C(C=O)C(C(=O)O)c2ccccc2)cc1"
NC1(c2ccccc2Cl)CCCCC1=O,"NC1(c2ccccc2Cl)CC(O)CCC1=O,NC1(c2ccccc2Cl)CCC(O)CC1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O","NC1(c2ccccc2Cl)C(=O)CCCC1O,NC1(c2ccccc2Cl)CC(O)CCC1=O,NC1(c2ccccc2Cl)CCC(O)CC1=O,NC1(c2c(O)cccc2Cl)CCCCC1=O,NC1(c2cc(O)ccc2Cl)CCCCC1=O,NC1(c2ccc(O)cc2Cl)CCCCC1=O,NC1(c2cccc(O)c2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O,NC1(c2ccccc2Cl)CCCCC1O"
CNC1(c2ccccc2Cl)CCCC(O)C1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O,"CNC1(c2ccccc2Cl)CCCC(OC2OC(C(=O)O)C(O)C(O)C2O)C1=O,CNC1(c2ccccc2Cl)CCCC(OS(=O)(=O)O)C1=O,CNC1(c2ccccc2Cl)CCCC(=O)C1=O,CNC1(c2ccccc2Cl)C(=O)C(O)CCC1O,CNC1(c2ccccc2Cl)CC(O)CC(O)C1=O,CNC1(c2ccccc2Cl)CCC(O)C(O)C1=O,CNC1(c2c(O)cccc2Cl)CCCC(O)C1=O,CNC1(c2cc(O)ccc2Cl)CCCC(O)C1=O,CNC1(c2ccc(O)cc2Cl)CCCC(O)C1=O,CNC1(c2cccc(O)c2Cl)CCCC(O)C1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O,CNC1(c2ccccc2Cl)CCCC(O)C1O"
NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,NS(=O)(=O)c1ccc(Cl)cc1,"NC(=O)N(C1OC(C(=O)O)C(O)C(O)C1O)S(=O)(=O)c1ccc(Cl)cc1,O=C(NC1OC(C(=O)O)C(O)C(O)C1O)NS(=O)(=O)c1ccc(Cl)cc1,NC(=O)NS(=O)(=O)c1ccc(Cl)c(O)c1,NC(=O)NS(=O)(=O)c1ccc(Cl)cc1O"
C[C@@]12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,None
N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,"N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OS(=O)(=O)O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1"
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(=O)(=O)O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,None
CN1C(C(O)=Nc2ncc(CO)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(C(=O)O)s2)=C(O)c2ccccc2S1(=O)=O,"CN1C(C(O)=Nc2ncc(COC3OC(C(=O)O)C(O)C(O)C3O)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(COS(=O)(=O)O)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(CO)s2)=C(O)c2cc(O)ccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(CO)s2)=C(O)c2ccc(O)cc2S1(=O)=O,CN1C(C(O)=Nc2ncc(CO)s2)=C(O)c2cccc(O)c2S1(=O)=O,CN1C(C(O)=Nc2ncc(CO)s2)=C(O)c2c(O)cccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(C=O)s2)=C(O)c2ccccc2S1(=O)=O"
C[C@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@H]3[C@@H]1CC[C@@H]2O,COc1c(O)ccc2c1CCC1C2CCC2(C)C(O)CCC12,None
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2OC2OC(C(=O)O)C(O)C(O)C2O)cc1,"CS(=O)(=O)c1ccc(C2=C(c3ccccc3O)C(=O)OC2O)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)c(O)c1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3O)C(=O)OC2O)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccc(O)cc3)C(=O)OC2O)cc1,CS(=O)(=O)c1ccc(C23OC2(c2ccccc2)C(=O)OC3O)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1"
Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,O=C(O)C1OC(Oc2cnc3c(c2)CCc2cc(Cl)ccc2C3=C2CCNCC2)C(O)C(O)C1O,"O=C(O)C1OC(Oc2cnc3c(c2)CCc2cc(Cl)ccc2C3=C2CCNCC2)C(O)C(O)C1O,Oc1cnc2c(c1)CCc1cc(Cl)c(O)cc1C2=C1CCNCC1,Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNC(O)C1,Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1O,Oc1cnc2c(c1)CCc1cc(Cl)ccc1C21OC12CCNCC2,Oc1cnc2c(c1)CCc1c(ccc(Cl)c1O)C2=C1CCNCC1,Oc1cnc2c(c1)CCc1cc(Cl)cc(O)c1C2=C1CCNCC1"
CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,"CC(Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(NC=O)c1","CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(NC=O)c1,CC(Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OS(=O)(=O)O)c(NC=O)c1,CC(Cc1ccc(OS(=O)(=O)O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(OS(=O)(=O)O)c1ccc(O)c(NC=O)c1,COc1ccc(C(O)CNC(C)Cc2ccc(O)cc2)cc1NC=O,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,CC(Cc1ccc(O)cc1)NCC(=O)c1ccc(O)c(NC=O)c1,CC(NCC(O)c1ccc(O)c(NC=O)c1)C(O)c1ccc(O)cc1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(N(O)C=O)c1,CC(Cc1ccc(O)c(O)c1)NCC(O)c1ccc(O)c(NC=O)c1,O=CNc1cc(C(O)CNC(CO)Cc2ccc(O)cc2)ccc1O,C=C(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)c(O)c(NC=O)c1,CC(Cc1ccc(O)c(O)c1)NCC(O)c1ccc(O)c(NC=O)c1,CC(=O)Cc1ccc(O)cc1,NCC(O)c1ccc(O)c(NC=O)c1,CC(N)Cc1ccc(O)cc1,O=CNc1cc(C(O)C=O)ccc1O,CC(Cc1ccccc1)NCC(O)c1ccc(O)c(NC=O)c1"
N=C(N)NC(=O)Cc1c(Cl)ccc(O)c1Cl,"N=C(N)NC(=O)Cc1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(OS(=O)(=O)[O-])c1Cl","N=C(N)NC(=O)Cc1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(O)c1SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,N=C(N)NC(=O)Cc1c(Cl)ccc(OS(=O)(=O)O)c1Cl,COc1ccc(Cl)c(CC(=O)NC(=N)N)c1Cl,N=C(N)NC(=O)C(O)c1c(Cl)ccc(O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)c(O)cc(O)c1Cl,NC(=NO)NC(=O)Cc1c(Cl)ccc(O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)cc(O)c(O)c1Cl"
N#Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1
O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)(=O)c5ccccc54)CC3)c(Cl)cc2N1,"O=C1Cc2cc(C(O)CN3CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5cc(O)ccc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccc(O)cc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CC[N+]3([O-])CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=CCc1cc2c(cc1Cl)NC(=O)C2,O=S1N=C(N2CCNCC2)c2ccccc21,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3O)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)C(O)C3)c(Cl)cc2N1,O=C1Nc2cc(Cl)c(CCN3CCN(C4=NS(=O)c5ccccc54)CC3)cc2C1O,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3O)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)C(O)C3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5c(O)cccc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)c(O)c2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5cccc(O)c54)CC3)c(Cl)cc2N1,O=C1Cc2c(cc(Cl)c(CCN3CCN(C4=NS(=O)c5ccccc54)CC3)c2O)N1,O=C1Cc2cc(CC(O)N3CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3O)c(Cl)cc2N1"
c1ccc2c(N3CCNCC3)nsc2c1,O=S1N=C(N2CCNCC2)c2ccccc21,"O=CCNCCNc1nsc2ccccc12,Oc1ccc2c(N3CCNCC3)nsc2c1,Oc1ccc2snc(N3CCNCC3)c2c1,OC1CNCCN1c1nsc2ccccc12,OC1CN(c2nsc3ccccc23)CCN1,Oc1cccc2c(N3CCNCC3)nsc12,Oc1cccc2snc(N3CCNCC3)c12"
O=S1N=C(N2CCNCC2)c2ccccc21,O=S1(=O)N=C(N2CCNCC2)c2ccccc21,"O=S1N=C(N2CCNCC2)c2cc(O)ccc21,O=S1N=C(N2CCNCC2)c2ccc(O)cc21,O=S1N=C(N2CCNCC2O)c2ccccc21,O=S1N=C(N2CCNC(O)C2)c2ccccc21,O=S1N=C(N2CCNCC2)c2cccc(O)c21,O=S1N=C(N2CCNCC2)c2c(O)cccc21"
O=S1(=O)N=C(N2CCNCC2)c2ccccc21,O=C1CN(C2=NS(=O)(=O)c3ccccc32)CCN1,"O=S1(=O)N=C(N2CCNCC2)c2cc(O)ccc21,O=S1(=O)N=C(N2CCNCC2)c2ccc(O)cc21,O=S1(=O)N=C(N2CCNCC2O)c2ccccc21,O=S1(=O)N=C(N2CCNC(O)C2)c2ccccc21,O=S1(=O)N=C(N2CCNCC2)c2cccc(O)c21,O=S1(=O)N=C(N2CCNCC2)c2c(O)cccc21"
CC1(CO)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,"CC1(CO)SC(C(NC(=O)C(N)c2ccc(O)cc2)C(=O)O)NC1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)NCC(=O)O,CC(=O)N(C(=O)C(N)c1ccc(O)cc1)C1C(=O)N2C1SC(C)(CO)C2C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(OS(=O)(=O)O)cc3)C(=O)N2C1C(=O)O,CC1(COS(=O)(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)OC(CC(=O)[O-])C[N+](C)(C)C,COc1ccc(C(N)C(=O)NC2C(=O)N3C2SC(C)(CO)C3C(=O)O)cc1,CC1(CO)SC2C(NC(=O)C(N)(O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)c(O)c3)C(=O)N2C1C(=O)O,CC1(CO)C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2S1=O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,NC(C(=O)NC1C(=O)N2C1SC(CO)(CO)C2C(=O)O)c1ccc(O)cc1,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)[N+]2([O-])C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O"
