SMILES,truth,predictions
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccc(O)cc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12","CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)CO)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(C[N+](C)(C)[O-])c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12,Sc1ccccc1,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CSc1ccccc1)n2C,CC(O)OC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCO,CC=O,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CO)c12,CNC"
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,"[H]N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)OCC(=O)[N+](C)(C)[O-])cc2)cc1,[H]N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)OCC(=O)NC)cc2)cc1,CNC,[H]N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)OCC(=O)O)cc2)cc1,[H]N=C(Nc1ccc(C(=O)Oc2ccc(CC(=O)OCC(=O)N(C)C)cc2)cc1)NC1OC(C(=O)O)C(O)C(O)C1O,CN(C)C(=O)CO,CN(C)C(=O)C=O,[H]N=C(N)Nc1ccc(C(=O)Oc2ccc(C(O)C(=O)OCC(=O)N(C)C)cc2)cc1,[H]N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,CN(C)C(=O)COC(=O)Cc1ccc(O)cc1,[H]N=C(N)Nc1ccc(C(=O)O)cc1,[H]N=C(N)N(c1ccc(C(=O)Oc2ccc(CC(=O)OCC(=O)N(C)C)cc2)cc1)C1OC(C(=O)O)C(O)C(O)C1O,[H]N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)OCC(=O)N(C)CO)cc2)cc1,[H]N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)OC(O)C(=O)N(C)C)cc2)cc1,[H]N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)OCC(=O)N(C)C)cc2)cc1O"
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,"O=C(O)C1OC(OC2CN=C(c3ccccc3)c3cc(Cl)ccc3N2)C(O)C(O)C1O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O","O=C1CN=C(c2ccc(O)cc2)c2cc(Cl)ccc2N1,O=C1CN=C(c2cccc(O)c2)c2cc(Cl)ccc2N1,COc1cc(C2=NCC(=O)Nc3ccc(Cl)cc32)ccc1O,O=C1CN=C(c2ccccc2)c2cc(Cl)cc(O)c2N1,O=C1CN=C(c2ccccc2)c2cc(Cl)c(O)cc2N1,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,[H]N=C(c1ccccc1)c1cc(Cl)ccc1NC(=O)C=O,O=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1,NC(CCC(=O)NC(CSc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2)C(=O)NCC(=O)O)C(=O)O,Nc1ccc(Cl)cc1C(=NCC(=O)O)c1ccccc1,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1O,NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1,O=C(O)C1OC(N2C(=O)CN=C(c3ccccc3)c3cc(Cl)ccc32)C(O)C(O)C1O,O=C1C2N=C(c3ccccc3)c3cc(Cl)ccc3N12,O=C1CN=C(c2ccccc2)c2c(ccc(Cl)c2O)N1"
Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,"Cn1nnc(-c2ccc(-c3ccc(NCC(=O)O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C=S(=O)([O-])[O-])OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C(=O)O)OC4=O)cc3F)cn2)n1,O=C1OC(CO)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1","Cn1nnc(-c2ccc(-c3ccc(N4CC(COS(=O)(=O)O)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(COC5OC(C(=O)O)C(O)C(O)C5O)OC4=O)cc3F)cn2)n1,O=C1OC(CO)CN1c1ccc(-c2ccc(-c3nnn(CO)n3)nc2)c(F)c1,O=C1OC(CO)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1,C[N+]1([O-])N=NC(c2ccc(-c3ccc(N4CC(CO)OC4=O)cc3F)cn2)=N1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C=O)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C(O)O)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C(=O)O)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(CO)OC4=O)cc3F)c[n+]2C2OC(C(=O)O)C(O)C(O)C2O)n1,Cn1nnc(-c2ccc(-c3ccc([N+]4([O-])CC(CO)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N(CC(=O)CO)C(=O)O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(NCC(CO)OC(=O)O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N(CC(O)CO)C(=O)O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(CO)OC4=O)cc3F)cn2)[n+]1[O-],Cn1nnc(-c2ccc(-c3ccc(N4CC(COP(=O)(O)O)OC4=O)cc3F)cn2)n1"
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,"CC1CC2C3CCC4=CC(=O)CC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(OS(=O)(=O)O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(OC3OC(C(=O)O)C(O)C(O)C3O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,O=P(O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OS(=O)(=O)O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,O=CCOP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1=O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)COP(=O)(O)O,CC1CC2C3C(O)CC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3Cc4oc5cc4C(C)(C=C5)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3C=CC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O"
CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,"CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnnn2C2OC(C(=O)O)C(O)C(O)C2O)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CC(O)CCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,O=Cc1c(Cl)nc(CCCC(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,O=Cc1c(Cl)nc(CCCCO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCC(O)c1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C=O)[nH]1,OCc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCC1=NC(Cl)=C(C=O)[N+]1([O-])Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C=O)n1C(O)c1ccc(-c2ccccc2-c2nnn[nH]2)cc1,O=Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1n(Cc2ccc(-c3ccccc3-c3nnn[nH]3)cc2)c(C=O)c(Cl)[n+]1[O-],CCC(O)Cc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1"
Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,"CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,O=S(=O)(O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,O=C(O)C1OC(Nc2ccc(S(=O)(=O)Nc3cc(CO)on3)cc2)C(O)C(O)C1O,Nc1ccc(S(=O)(=O)Nc2cc(COS(=O)(=O)O)on2)cc1,Nc1ccc(S(=O)(=O)Nc2cc(COC3OC(C(=O)O)C(O)C(O)C3O)on2)cc1,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,O=S(=O)(Nc1cc(CO)on1)c1ccc(NO)cc1,Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1O,Nc1ccc(S(=O)(=O)Nc2cc(C=O)on2)cc1,Nc1ccc(S(=O)(=O)Nc2cc(C(O)O)on2)cc1,Nc1ccc(S(=O)(=O)Nc2cc(C(=O)O)on2)cc1,O=c1cc(CO)o[nH]1,Nc1ccc(S(=O)(=O)Nc2cc(CO)o[n+]2[O-])cc1,Nc1ccc(S(N)(=O)=O)cc1,Nc1ccc(S(=O)(=O)N(c2cc(CO)on2)C2OC(C(=O)O)C(O)C(O)C2O)cc1"
O=P1(NCCCl)OCCC(O)N1CCCl,"O=CCCOP(=O)(NCCCl)NCCCl,NC(CCC(=O)NC(CSC1CCOP(=O)(NCCCl)N1CCCl)C(=O)NCC(=O)O)C(=O)O,O=C1CCOP(=O)(NCCCl)N1CCCl","OCCCl,O=CCCOP(=O)(NCCCl)NCCCl,O=P(O)(NCCCl)OCCC(O)NCCCl,O=P1(NCCCl)OCCC(O)[N+]1([O-])CCCl,O=P1(NCCCl)OCCC(O)N1C(O)CCl,O=P1(NCCCl)NC(O)CCO1,O=CCCl,NP1(=O)OCCC(O)N1CCCl,NCCCl,O=P1(NC(O)CCl)OCCC(O)N1CCCl,O=P1(O)OCCC(O)N1CCCl,O=P1(N(O)CCCl)OCCC(O)N1CCCl,O=P1(NCCCl)OCCC(O)(O)N1CCCl,O=C1CCOP(=O)(NCCCl)N1CCCl,O=C(O)CCOP(=O)(NCCCl)NCCCl"
CCC1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,"CCC1(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(=O)NC(=O)NC1=O","CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(O)cc2)C(=O)NC(=O)N(C2OC(C(=O)O)C(O)C(O)C2O)C1=O,CCC1(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(O)c(O)c2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OC)cc2)C(=O)NC(=O)NC1=O,CCC(C(N)=O)(C(=O)NC(=O)O)c1ccc(O)cc1,CCC1(c2ccc(O)cc2)C(=O)NC(=O)N(O)C1=O,CCC(C(=O)O)(C(=O)NC(N)=O)c1ccc(O)cc1,O=C1NC(=O)C(CCO)(c2ccc(O)cc2)C(=O)N1,CC(O)C1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,O=C(O)CC1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,CCC1(C2(O)C=CC(=O)C=C2)C(=O)NC(=O)NC1=O,C=CC1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(O)cc2O)C(=O)NC(=O)NC1=O,CCC(C(N)=O)(C(=O)NC=O)c1ccc(O)cc1"
OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,"O=S(=O)(O)OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,O=C(O)C1OC(OCc2nnc3n2-c2ccc(Cl)cc2C(c2ccccc2)=NC3)C(O)C(O)C1O,[O-][N+]1=C(c2ccccc2)c2cc(Cl)ccc2-n2c(CO)nnc2C1,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,[H]N=C(c1ccccc1)c1cc(Cl)ccc1-n1c(C=O)nnc1CO,O=Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,O=C(O)c1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,OC(O)c1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccc(Cl)cc1C(c1cccc(O)c1)=NC2,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccc(O)cc1)=NC2,COc1cc(C2=NCc3nnc(CO)n3-c3ccc(Cl)cc32)ccc1O,O=C(O)C1OC([n+]2nc3n(c2CO)-c2ccc(Cl)cc2C(c2ccccc2)=NC3)C(O)C(O)C1O,OCc1nnc2n1-c1c(O)cc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1cc(O)c(Cl)cc1C(c1ccccc1)=NC2,NC(CCC(=O)NC(CSc1ccc2c(c1)C(c1ccccc1)=NCc1nnc(CO)n1-2)C(=O)NCC(=O)O)C(=O)O"
CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2)cc1,"CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccc(O)cc2)cc1,COc1cc(C2C(=O)OC(O)C2c2ccc(S(C)(=O)=O)cc2)ccc1O,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2cccc(O)c2)cc1,CS(=O)(=O)c1ccc(C2C(=O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(C(=O)O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(C(O)O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2=COC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2C(c3ccccc3)C(=O)OC2(O)O)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2(O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2C(OC3OC(C(=O)O)C(O)C(O)C3O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2C(OS(=O)(=O)O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2(O)C(O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1O,O=C1OC(O)C(c2ccc(S(=O)(=O)CO)cc2)C1c1ccccc1"
CS(=O)(=O)c1ccc([C@H](CO)[C@H](C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2COC(=O)C2c2ccccc2)cc1,"CS(=O)(=O)c1ccc(C(CO)C(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(COC2OC(C(=O)O)C(O)C(O)C2O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2COC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)Cc2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(O)(C(=O)O)c2ccccc2)cc1,C=C(c1ccc(S(C)(=O)=O)cc1)C(C(=O)O)c1ccccc1,CS(=O)(=O)c1ccc(C(C=O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(C(O)O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(C(=O)O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2)cc1O,CS(=O)(=O)c1ccc(C(O)(CO)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(COS(=O)(=O)O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2cccc(O)c2)cc1,COc1cc(C(C(=O)O)C(CO)c2ccc(S(C)(=O)=O)cc2)ccc1O,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccc(O)cc2)cc1"
NC1(c2ccccc2Cl)CCCCC1=O,"NC1(c2ccccc2Cl)CC(O)CCC1=O,NC1(c2ccccc2Cl)CCC(O)CC1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O","NC1(c2ccccc2Cl)CCCC(O)C1=O,NC1(c2ccccc2Cl)CC(O)CCC1=O,NC1(c2ccccc2Cl)CCC(O)CC1=O,NC1(c2ccccc2Cl)CCCCC1O,NC1(c2ccccc2Cl)C(=O)CCCC1O,CC(=O)NC1(c2ccccc2Cl)CCCCC1=O,O=C(O)C1OC(NC2(c3ccccc3Cl)CCCCC2=O)C(O)C(O)C1O,NC1(c2ccccc2Cl)CC=CCC1=O,C=CCCC(N)(C=O)c1ccccc1Cl,NC1(c2ccccc2Cl)CCC=CC1=O,NC1(c2ccccc2Cl)C=CCCC1=O,NC(CCC(=O)NC(CSc1ccccc1C1(N)CCCCC1=O)C(=O)NCC(=O)O)C(=O)O,NC1(c2cc(O)ccc2Cl)CCCCC1=O,NC1(c2ccc(O)cc2Cl)CCCCC1=O,NC1(c2cccc(O)c2Cl)CCCCC1=O"
CNC1(c2ccccc2Cl)CCCC(O)C1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O,"CNC1(c2ccccc2Cl)CCCC(OC2OC(C(=O)O)C(O)C(O)C2O)C1=O,CNC1(c2ccccc2Cl)CCCC(OS(=O)(=O)O)C1=O,CC(=O)N(C)C1(c2ccccc2Cl)CCCC(O)C1=O,O=C1C(O)CCCC1(NCO)c1ccccc1Cl,CN(O)C1(c2ccccc2Cl)CCCC(O)C1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O,CNC1(c2ccccc2Cl)CCC(O)C(O)C1=O,CNC1(c2ccccc2Cl)CCCC(O)C1O,CNC1(c2ccccc2Cl)CCCC(O)(O)C1=O,CNC1(c2ccccc2Cl)CCC=CC1=O,CNC1(c2ccccc2Cl)CCCC(=O)C1=O,CNC1(c2ccccc2Cl)CC(O)CC(O)C1=O,CNC1(c2ccccc2SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)CCCC(O)C1=O,CNC1(c2cccc(O)c2Cl)CCCC(O)C1=O,CNC1(c2cc(O)ccc2Cl)CCCC(O)C1=O"
NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,NS(=O)(=O)c1ccc(Cl)cc1,"O=C(NC1OC(C(=O)O)C(O)C(O)C1O)NS(=O)(=O)c1ccc(Cl)cc1,NC(=O)NS(=O)(=O)c1ccc(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc1,NC(=O)N(O)S(=O)(=O)c1ccc(Cl)cc1,NC(=O)O,NS(=O)(=O)c1ccc(Cl)cc1,O=C(NO)NS(=O)(=O)c1ccc(Cl)cc1,NC(=O)NS(=O)(=O)c1ccc(O)c(Cl)c1,NC(=O)NS(=O)(=O)c1ccc(Cl)c(O)c1,NC(=O)NS(=O)(=O)c1ccc(Cl)cc1O,NC=O,O=CNS(=O)(=O)c1ccc(Cl)cc1,NC(=O)NS(=O)(=O)c1ccc(O)cc1"
C[C@@]12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,"CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(OC5OC(C(=O)O)C(O)C(O)C5O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(OS(=O)(=O)O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4cccc(O)c4CCC3C1CCC2=O,COc1ccc2c(c1O)CCC1C2CCC2(C)C(=O)CCC12,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4c(O)cc(O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CC(O)C2=O,COc1c(O)ccc2c1CCC1C2CCC2(C)C(=O)CCC12,CC12CCC3c4cc(O)c(O)c(O)c4CCC3C1CCC2=O,CC12CCC3C(CCC4=C(O)C(=O)C=CC43O)C1CCC2=O,CC12CCC3C4=C(CCC3C1CCC2=O)C(=O)C(O)=CC4=O,CC12CCC3c4ccc(O)c(O)c4CC(O)C3C1CCC2=O"
N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,"N#Cc1ccc(C(OS(=O)(=O)O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,[H]N=C(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(O)(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C#N)c(O)c2)cc1,N#Cc1ccc(C(O)c2ccc(C(N)=O)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C#N)cc2O)cc1"
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(=O)(=O)O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OS(=O)(=O)O,O=S(=O)(O)O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2OS(=O)(=O)O,CC12CCC3c4cc(O)c(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CC(O)C2OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2(O)OS(=O)(=O)O,CC12CCC3(O)c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,O=S(=O)O,CC12CCC3c4ccc(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4C(O)CC3C1CCC2OS(=O)(=O)O,CC12C(O)CC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12CC(O)C3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,O=S(=O)(O)Oc1ccc2c(c1)CCC1C2CCC2(CO)C(OS(=O)(=O)O)CCC12,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1C(O)CC2OS(=O)(=O)O"
